"elevation" "plot" "site.plot" "group" "genus" "species" "cover.original" "cover.adjusted" "rel.cover.adjusted" "pH" "fixedpH" "rel.pH" "rel.fixedpH"
"1600" 5 "1600p5" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.051 4.72 4.636153846 0.238987342 0.234741967
"1120" 1 "1120p1" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Anthoxanthum" "ant.odo" 1 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Anthoxanthum" "ant.odo" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Arctostaphylos" "arc.alp" 0.25 0.25 0.005 4.4 4.363333333 0.022391858 0.022205259
"1120" 2 "1120p2" "vasc" "Arctostaphylos" "arc.alp" 2 2 0.031 4.48 4.363333333 0.136793893 0.133231552
"1120" 3 "1120p3" "vasc" "Arctostaphylos" "arc.alp" 0.875 0.875 0.023 4.21 4.363333333 0.095681818 0.099166667
"1120" 4 "1120p4" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1120" 5 "1120p5" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1240" 1 "1240p1" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1240" 2 "1240p2" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1240" 3 "1240p3" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1240" 4 "1240p4" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1240" 5 "1240p5" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1360" 1 "1360p1" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1360" 2 "1360p2" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1360" 3 "1360p3" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1360" 4 "1360p4" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1360" 5 "1360p5" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1480" 1 "1480p1" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1480" 2 "1480p2" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1480" 3 "1480p3" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1480" 4 "1480p4" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1480" 5 "1480p5" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1600" 1 "1600p1" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1600" 2 "1600p2" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1600" 3 "1600p3" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1600" 4 "1600p4" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1600" 5 "1600p5" "vasc" "Arctostaphylos" "arc.alp" 0 0 0 NA 4.363333333 0 0
"1120" 1 "1120p1" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1120" 2 "1120p2" "vasc" "Avenella" "ave.fle" 0 0 0 5.63 5.425535714 0 0
"1120" 3 "1120p3" "vasc" "Avenella" "ave.fle" 0 0 0 5.47 5.425535714 0 0
"1120" 4 "1120p4" "vasc" "Avenella" "ave.fle" 0 0 0 5.65 5.425535714 0 0
"1120" 5 "1120p5" "vasc" "Avenella" "ave.fle" 0 0 0 5.39 5.425535714 0 0
"1240" 1 "1240p1" "vasc" "Avenella" "ave.fle" 0 0 0 5.53 5.425535714 0 0
"1240" 2 "1240p2" "vasc" "Avenella" "ave.fle" 0.5 0.5 0.026 5.4175 5.425535714 0.139806452 0.140013825
"1240" 3 "1240p3" "vasc" "Avenella" "ave.fle" 0 0 0 5.55 5.425535714 0 0
"1240" 4 "1240p4" "vasc" "Avenella" "ave.fle" 0.5 0.5 0.015 5.34 5.425535714 0.080909091 0.082205087
"1240" 5 "1240p5" "vasc" "Avenella" "ave.fle" 0.375 0.375 0.008 5.25 5.425535714 0.041447368 0.042833177
"1360" 1 "1360p1" "vasc" "Avenella" "ave.fle" 0.375 0.375 0.018 5.21 5.425535714 0.095889571 0.099856486
"1360" 2 "1360p2" "vasc" "Avenella" "ave.fle" 0.5 0.5 0.022 5.36 5.425535714 0.115268817 0.116678187
"1360" 3 "1360p3" "vasc" "Avenella" "ave.fle" 0.5 0.5 0.045 5.31 5.425535714 0.238651685 0.243844302
"1360" 4 "1360p4" "vasc" "Avenella" "ave.fle" 0 0 0 5.48 5.425535714 0 0
"1360" 5 "1360p5" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1480" 1 "1480p1" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1480" 2 "1480p2" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1480" 3 "1480p3" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1480" 4 "1480p4" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1480" 5 "1480p5" "vasc" "Avenella" "ave.fle" 0 0 0 5.37 5.425535714 0 0
"1600" 1 "1600p1" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1600" 2 "1600p2" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1600" 3 "1600p3" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1600" 4 "1600p4" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1600" 5 "1600p5" "vasc" "Avenella" "ave.fle" 0 0 0 NA 5.425535714 0 0
"1120" 1 "1120p1" "vasc" "Betula" "bet.nan" 16.5 16.5 0.336 4.56 4.498 1.531603053 1.510778626
"1120" 2 "1120p2" "vasc" "Betula" "bet.nan" 36.5 36.5 0.557 4.44 4.498 2.474198473 2.506519084
"1120" 3 "1120p3" "vasc" "Betula" "bet.nan" 12.75 12.75 0.331 4.57 4.498 1.513441558 1.489597403
"1120" 4 "1120p4" "vasc" "Betula" "bet.nan" 28.5 28.5 0.667 4.54 4.498 3.026666667 2.998666667
"1120" 5 "1120p5" "vasc" "Betula" "bet.nan" 15.75 15.75 0.37 4.38 4.498 1.618416422 1.662017595
"1240" 1 "1240p1" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1240" 2 "1240p2" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1240" 3 "1240p3" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1240" 4 "1240p4" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1240" 5 "1240p5" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1360" 1 "1360p1" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1360" 2 "1360p2" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1360" 3 "1360p3" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1360" 4 "1360p4" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1360" 5 "1360p5" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1480" 1 "1480p1" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1480" 2 "1480p2" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1480" 3 "1480p3" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1480" 4 "1480p4" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1480" 5 "1480p5" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1600" 1 "1600p1" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1600" 2 "1600p2" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1600" 3 "1600p3" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1600" 4 "1600p4" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1600" 5 "1600p5" "vasc" "Betula" "bet.nan" 0 0 0 NA 4.498 0 0
"1120" 1 "1120p1" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1120" 2 "1120p2" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1120" 3 "1120p3" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1120" 4 "1120p4" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1120" 5 "1120p5" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1240" 1 "1240p1" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1240" 2 "1240p2" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1240" 3 "1240p3" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1240" 4 "1240p4" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1240" 5 "1240p5" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1360" 1 "1360p1" "vasc" "Bistorta" "bis.viv" 0.375 0.375 0.018 5.446666667 5.300238095 0.100245399 0.097550394
"1360" 2 "1360p2" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1360" 3 "1360p3" "vasc" "Bistorta" "bis.viv" 1.375 1.375 0.124 5.52 5.300238095 0.682247191 0.655085607
"1360" 4 "1360p4" "vasc" "Bistorta" "bis.viv" 0.875 0.875 0.036 5.55 5.300238095 0.20234375 0.193237847
"1360" 5 "1360p5" "vasc" "Bistorta" "bis.viv" 0 0 0 5.27 5.300238095 0 0
"1480" 1 "1480p1" "vasc" "Bistorta" "bis.viv" 0.625 0.625 0.02 5.105 5.300238095 0.104610656 0.108611436
"1480" 2 "1480p2" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1480" 3 "1480p3" "vasc" "Bistorta" "bis.viv" 0.125 0.125 0.016 4.94 5.300238095 0.078412698 0.084130763
"1480" 4 "1480p4" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1480" 5 "1480p5" "vasc" "Bistorta" "bis.viv" 7.5 7.5 0.405 5.27 5.300238095 2.136486486 2.148745174
"1600" 1 "1600p1" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1600" 2 "1600p2" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1600" 3 "1600p3" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1600" 4 "1600p4" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1600" 5 "1600p5" "vasc" "Bistorta" "bis.viv" 0 0 0 NA 5.300238095 0 0
"1120" 1 "1120p1" "vasc" "Carex" "car.big" 0 0 0 NA 5.4795 0 0
"1120" 2 "1120p2" "vasc" "Carex" "car.big" 0 0 0 NA 5.4795 0 0
"1120" 3 "1120p3" "vasc" "Carex" "car.big" 0 0 0 NA 5.4795 0 0
"1120" 4 "1120p4" "vasc" "Carex" "car.big" 0 0 0 NA 5.4795 0 0
"1120" 5 "1120p5" "vasc" "Carex" "car.big" 0 0 0 NA 5.4795 0 0
"1240" 1 "1240p1" "vasc" "Carex" "car.big" 0.5 0.5 0.019 5.53 5.4795 0.103849765 0.102901408
"1240" 2 "1240p2" "vasc" "Carex" "car.big" 0.625 0.625 0.032 5.35 5.4795 0.172580645 0.176758065
"1240" 3 "1240p3" "vasc" "Carex" "car.big" 1.5 1.5 0.041 5.45 5.4795 0.225517241 0.226737931
"1240" 4 "1240p4" "vasc" "Carex" "car.big" 3.25 3.25 0.098 5.58 5.4795 0.549545455 0.539647727
"1240" 5 "1240p5" "vasc" "Carex" "car.big" 0.375 0.375 0.008 5.64 5.4795 0.044526316 0.043259211
"1360" 1 "1360p1" "vasc" "Carex" "car.big" 0.875 0.875 0.043 5.43 5.4795 0.233190184 0.235315951
"1360" 2 "1360p2" "vasc" "Carex" "car.big" 9 9 0.387 5.46 5.4795 2.113548387 2.121096774
"1360" 3 "1360p3" "vasc" "Carex" "car.big" 2.125 2.125 0.191 5.38 5.4795 1.027640449 1.046646067
"1360" 4 "1360p4" "vasc" "Carex" "car.big" 3 3 0.125 5.33 5.4795 0.66625 0.6849375
"1360" 5 "1360p5" "vasc" "Carex" "car.big" 8 8 0.496 5.56 5.4795 2.758449612 2.718511628
"1480" 1 "1480p1" "vasc" "Carex" "car.big" 13.25 13.25 0.434 5.52 5.4795 2.398032787 2.380438525
"1480" 2 "1480p2" "vasc" "Carex" "car.big" 1.625 1.625 0.082 5.34 5.4795 0.436603774 0.448009434
"1480" 3 "1480p3" "vasc" "Carex" "car.big" 2.375 2.375 0.302 5.63 5.4795 1.697936508 1.652547619
"1480" 4 "1480p4" "vasc" "Carex" "car.big" 6 6 0.403 5.5 5.4795 2.218487395 2.210218487
"1480" 5 "1480p5" "vasc" "Carex" "car.big" 1 1 0.054 5.55 5.4795 0.3 0.296189189
"1600" 1 "1600p1" "vasc" "Carex" "car.big" 13.5 13.5 0.679 5.28 5.4795 3.586415094 3.721924528
"1600" 2 "1600p2" "vasc" "Carex" "car.big" 0.25 0.25 0.011 5.27 5.4795 0.05606383 0.058292553
"1600" 3 "1600p3" "vasc" "Carex" "car.big" 11 11 0.344 5.67 5.4795 1.9490625 1.883578125
"1600" 4 "1600p4" "vasc" "Carex" "car.big" 5.75 5.75 0.329 5.64 5.4795 1.853142857 1.800407143
"1600" 5 "1600p5" "vasc" "Carex" "car.big" 13 13 0.43 5.48 5.4795 2.355041322 2.354826446
"1120" 1 "1120p1" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1120" 2 "1120p2" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1120" 3 "1120p3" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1120" 4 "1120p4" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1120" 5 "1120p5" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1240" 1 "1240p1" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1240" 2 "1240p2" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1240" 3 "1240p3" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1240" 4 "1240p4" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1240" 5 "1240p5" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1360" 1 "1360p1" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1360" 2 "1360p2" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1360" 3 "1360p3" "vasc" "Deschampsia" "des.ces" 0 0 0 5.56 5.56 0 0
"1360" 4 "1360p4" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1360" 5 "1360p5" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1480" 1 "1480p1" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1480" 2 "1480p2" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1480" 3 "1480p3" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1480" 4 "1480p4" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1480" 5 "1480p5" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1600" 1 "1600p1" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1600" 2 "1600p2" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1600" 3 "1600p3" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1600" 4 "1600p4" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1600" 5 "1600p5" "vasc" "Deschampsia" "des.ces" 0 0 0 NA 5.56 0 0
"1120" 1 "1120p1" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Diphasiastrum" "dip.alp" 1.625 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Diphasiastrum" "dip.alp" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Empetrum" "emp.nig" 19.5 19.5 0.397 4.54 4.37047619 1.802137405 1.734845511
"1120" 2 "1120p2" "vasc" "Empetrum" "emp.nig" 21 21 0.321 4.59 4.37047619 1.471603053 1.401221374
"1120" 3 "1120p3" "vasc" "Empetrum" "emp.nig" 12 12 0.312 4.46 4.37047619 1.39012987 1.362226345
"1120" 4 "1120p4" "vasc" "Empetrum" "emp.nig" 10.75 10.75 0.251 4.59 4.37047619 1.154210526 1.099008633
"1120" 5 "1120p5" "vasc" "Empetrum" "emp.nig" 18.75 18.75 0.44 4.5 4.37047619 1.979472141 1.922496858
"1240" 1 "1240p1" "vasc" "Empetrum" "emp.nig" 8.25 8.25 0.31 4.29 4.37047619 1.329295775 1.354232059
"1240" 2 "1240p2" "vasc" "Empetrum" "emp.nig" 6.25 6.25 0.323 4.11 4.37047619 1.325806452 1.409831029
"1240" 3 "1240p3" "vasc" "Empetrum" "emp.nig" 10.75 10.75 0.297 4.2 4.37047619 1.245517241 1.29607225
"1240" 4 "1240p4" "vasc" "Empetrum" "emp.nig" 14.5 14.5 0.439 4.38 4.37047619 1.924545455 1.92036075
"1240" 5 "1240p5" "vasc" "Empetrum" "emp.nig" 10.75 10.75 0.226 4.34 4.37047619 0.982210526 0.989107769
"1360" 1 "1360p1" "vasc" "Empetrum" "emp.nig" 16.5 16.5 0.81 4.13 4.37047619 3.344539877 3.539281332
"1360" 2 "1360p2" "vasc" "Empetrum" "emp.nig" 10.125 10.125 0.435 4.43 4.37047619 1.929193548 1.903271889
"1360" 3 "1360p3" "vasc" "Empetrum" "emp.nig" 0.75 0.75 0.067 4.12 4.37047619 0.277752809 0.294638844
"1360" 4 "1360p4" "vasc" "Empetrum" "emp.nig" 16.5 16.5 0.688 4.36 4.37047619 2.9975 3.004702381
"1360" 5 "1360p5" "vasc" "Empetrum" "emp.nig" 0.125 0.125 0.008 4.29 4.37047619 0.033255814 0.03387966
"1480" 1 "1480p1" "vasc" "Empetrum" "emp.nig" 0 0 0 4.35 4.37047619 0 0
"1480" 2 "1480p2" "vasc" "Empetrum" "emp.nig" 2.625 2.625 0.132 4.37 4.37047619 0.577169811 0.577232704
"1480" 3 "1480p3" "vasc" "Empetrum" "emp.nig" 0 0 0 4.35 4.37047619 0 0
"1480" 4 "1480p4" "vasc" "Empetrum" "emp.nig" 2.5 2.5 0.168 4.63 4.37047619 0.778151261 0.734533814
"1480" 5 "1480p5" "vasc" "Empetrum" "emp.nig" 0 0 0 4.29 4.37047619 0 0
"1600" 1 "1600p1" "vasc" "Empetrum" "emp.nig" 0 0 0 NA 4.37047619 0 0
"1600" 2 "1600p2" "vasc" "Empetrum" "emp.nig" 0 0 0 NA 4.37047619 0 0
"1600" 3 "1600p3" "vasc" "Empetrum" "emp.nig" 0 0 0 NA 4.37047619 0 0
"1600" 4 "1600p4" "vasc" "Empetrum" "emp.nig" 0 0 0 NA 4.37047619 0 0
"1600" 5 "1600p5" "vasc" "Empetrum" "emp.nig" 0 0 0 4.46 4.37047619 0 0
"1120" 1 "1120p1" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1120" 2 "1120p2" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1120" 3 "1120p3" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1120" 4 "1120p4" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1120" 5 "1120p5" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1240" 1 "1240p1" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1240" 2 "1240p2" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1240" 3 "1240p3" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1240" 4 "1240p4" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1240" 5 "1240p5" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1360" 1 "1360p1" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1360" 2 "1360p2" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1360" 3 "1360p3" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1360" 4 "1360p4" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1360" 5 "1360p5" "vasc" "Festuca" "fes.ovi" 0 0 0 5.32 5.32 0 0
"1480" 1 "1480p1" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1480" 2 "1480p2" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1480" 3 "1480p3" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1480" 4 "1480p4" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1480" 5 "1480p5" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1600" 1 "1600p1" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1600" 2 "1600p2" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1600" 3 "1600p3" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1600" 4 "1600p4" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1600" 5 "1600p5" "vasc" "Festuca" "fes.ovi" 0 0 0 NA 5.32 0 0
"1120" 1 "1120p1" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1120" 2 "1120p2" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1120" 3 "1120p3" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1120" 4 "1120p4" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1120" 5 "1120p5" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
